Wall time,Step,Value
1509448644.506799,24,0.6906181573867798
1509448648.430504,56,0.6739985942840576
1509448648.79507,59,0.6907151937484741
1509448668.980018,215,0.6858855485916138
1509448693.046563,402,0.6675249934196472
1509448716.679124,588,0.6099451780319214
1509448757.458336,904,0.6230178475379944
1509448770.840398,1008,0.5952243804931641
1509448780.996406,1090,0.6291060447692871
1509448796.707944,1210,0.6914404630661011
1509448805.201615,1279,0.6524000763893127
1509448864.774876,1742,0.5908031463623047
1509448869.685447,1782,0.6054338216781616
1509448870.052421,1785,0.6352391839027405
1509448900.912555,2025,0.5684216618537903
1509448911.919263,2111,0.5355287194252014
1509448937.654292,2312,0.5202457904815674
1509448973.431791,2594,0.5325132608413696
1509448992.26167,2739,0.617262601852417
1509449008.20865,2865,0.5382959246635437
1509449009.558345,2876,0.524608850479126
1509449047.393479,3172,0.5905613303184509
1509449060.619242,3274,0.5207177400588989
1509449066.452431,3318,0.5206620097160339
1509449066.574601,3319,0.6397067308425903
1509449104.878729,3619,0.5980299711227417
1509449120.648819,3743,0.5270205140113831
1509449120.770189,3744,0.5581067800521851
1509449121.750772,3752,0.6848503947257996
1509449123.730886,3768,0.6201953887939453
1509449133.885813,3847,0.545842707157135
1509449153.040623,3999,0.5786671042442322
1509449156.061871,4020,0.5499463081359863
1509449235.248613,4640,0.5552328824996948
1509449287.986044,5053,0.5121069550514221
1509449339.391917,5455,0.5320447683334351
1509449357.226123,5596,0.5435669422149658
1509449379.907425,5773,0.444456547498703
1509449435.336237,6205,0.49068790674209595
1509449451.511395,6333,0.5211014151573181
1509449476.308144,6527,0.5432078838348389
1509449520.544978,6875,0.5137087106704712
1509449537.906376,7009,0.43700912594795227
1509449559.798158,7183,0.5541145205497742
1509449565.957772,7229,0.4073455333709717
1509449581.160668,7349,0.5290382504463196
1509449628.501986,7719,0.5018790364265442
1509449641.366042,7820,0.4130486249923706
1509449692.185879,8218,0.42720717191696167
1509449709.925817,8358,0.5186349153518677
1509449713.863999,8390,0.5850241184234619
1509449714.725954,8397,0.45166128873825073
1509449726.001364,8485,0.4935274124145508
1509449780.528584,8910,0.5241250395774841
1509449812.818311,9165,0.5723040103912354
1509449840.667029,9384,0.43822818994522095
1509449841.161158,9388,0.4384709894657135
1509449858.86478,9523,0.40915513038635254
1509449861.223007,9542,0.5693220496177673
1509449872.915156,9633,0.4987994432449341
1509449874.640365,9647,0.4077794551849365
1509449898.672128,9835,0.38508373498916626
1509449899.037514,9838,0.4991644620895386
1509449913.458085,9951,0.4779546856880188
1509449928.758405,10072,0.5087859630584717
1509449947.146967,10214,0.5422567129135132
1509449961.518091,10327,0.44761037826538086
1509449963.120424,10340,0.5628703832626343
1509449967.927052,10379,0.5025309324264526
1509449991.345816,10562,0.4293332099914551
1509449995.176074,10593,0.46918952465057373
1509450006.556644,10682,0.454410582780838
1509450022.843302,10807,0.4519684314727783
1509450026.906723,10840,0.4586775004863739
1509450028.510855,10853,0.4089108109474182
1509450038.928257,10934,0.5037550926208496
1509450044.987619,10983,0.43920427560806274
1509450047.738752,11002,0.5112987756729126
1509450049.828249,11019,0.45112344622612
1509450056.245848,11071,0.43652141094207764
1509450075.051971,11216,0.5451642274856567
1509450078.008625,11240,0.46275219321250916
1509450079.241398,11250,0.63387531042099
1509450101.276745,11422,0.41811084747314453
1509450139.445573,11721,0.4972110390663147
1509450186.464914,12092,0.4436463415622711
1509450188.000975,12101,0.4490795433521271
1509450210.776606,12282,0.4646644592285156
1509450210.899652,12283,0.4268701374530792
1509450214.022455,12305,0.4942830801010132
1509450227.4043,12410,0.5678254961967468
1509450238.414593,12499,0.47144263982772827
1509450240.458978,12512,0.5132237672805786
1509450250.952068,12597,0.5268592834472656
1509450253.086143,12611,0.4119725227355957
1509450302.015354,12997,0.39487919211387634
1509450316.503029,13108,0.48351046442985535
1509450325.091268,13178,0.47267064452171326
1509450342.051526,13308,0.58817458152771
1509450343.281133,13318,0.4484560489654541
1509450386.619986,13659,0.4595188498497009
1509450399.142327,13757,0.40949440002441406
1509450419.075365,13912,0.5340797305107117
1509450449.411923,14151,0.4678667187690735
1509450463.30874,14260,0.5012697577476501
1509450472.622394,14332,0.42143577337265015
1509450492.351822,14488,0.40111732482910156
1509450493.212344,14495,0.4376286566257477
1509450494.854378,14505,0.5049000978469849
1509450499.921183,14546,0.4244721233844757
1509450511.31384,14635,0.46264100074768066
1509450528.372889,14770,0.48519670963287354
1509450536.071301,14829,0.5286662578582764
1509450548.846026,14929,0.6305063366889954
1509450549.34325,14933,0.5105938911437988
1509450561.551123,15029,0.42373642325401306
1509450571.223625,15104,0.4204877018928528
1509450578.383709,15162,0.43749746680259705
1509450579.254235,15169,0.4930223822593689
1509450580.856538,15182,0.4471002221107483
1509450589.706515,15250,0.4329512119293213
1509450596.786551,15304,0.47509872913360596
1509450597.152224,15307,0.512346625328064
1509450620.740281,15495,0.4160003066062927
1509450622.04106,15502,0.4825572371482849
1509450638.968093,15636,0.47302454710006714
1509450642.045579,15661,0.45644307136535645
1509450663.725987,15830,0.4733293056488037
1509450670.01524,15881,0.48005300760269165
1509450697.500038,16097,0.4561745822429657
1509450713.159315,16217,0.35532140731811523
1509450755.103554,16547,0.3842809200286865
1509450766.724013,16638,0.4669407606124878
1509450786.62518,16796,0.5172683596611023
1509450794.940684,16860,0.3781079649925232
1509450868.869104,17438,0.4478675127029419
1509450871.94642,17463,0.5099612474441528
1509450883.99663,17557,0.4671115577220917
1509450884.73396,17563,0.4869045317173004
1509450885.720425,17571,0.44002556800842285
1509450900.80448,17690,0.4730224311351776
1509450912.082877,17778,0.5003517866134644
1509450942.559835,18015,0.5090747475624084
1509450949.855715,18074,0.3998446464538574
1509450981.122766,18317,0.3450852632522583
1509451016.206477,18595,0.4477904140949249
1509451116.18776,19378,0.39942479133605957
1509451126.119473,19455,0.507824182510376
1509451132.974034,19507,0.42724886536598206
1509451133.227002,19509,0.5318560600280762
1509451161.623957,19733,0.4199458956718445
1509451167.298589,19779,0.5240498781204224
1509451173.648107,19827,0.392887145280838
1509451181.176141,19888,0.3710981607437134
1509451182.540601,19899,0.49320924282073975
1509451199.204553,20027,0.39684250950813293
1509451237.3284,20326,0.5906028747558594
1509451270.972033,20592,0.34963440895080566
1509451281.24586,20672,0.354792982339859
1509451295.589538,20785,0.5599671006202698
1509451328.583444,21043,0.4343080222606659
1509451360.080801,21292,0.3698374330997467
1509451406.874928,21658,0.45776835083961487
1509451460.246868,22078,0.5317319631576538
1509451501.698529,22402,0.36151325702667236
1509451503.40963,22416,0.4542580246925354
1509451504.645932,22426,0.4733850955963135
1509451519.561382,22544,0.4594200551509857
1509451520.661691,22553,0.5090266466140747
1509451539.565126,22700,0.39561691880226135
1509451544.003427,22736,0.439879447221756
1509451548.415539,22772,0.4186626672744751
1509451570.4881,22945,0.4461812376976013
1509451648.026756,23556,0.4164741635322571
1509451662.680549,23672,0.3710312843322754
1509451700.471738,23970,0.31718534231185913
1509451727.837209,24186,0.5430322885513306
1509451737.951829,24265,0.36830928921699524
1509451772.32252,24535,0.41018277406692505
1509451776.993589,24573,0.4353503882884979
1509451778.598313,24586,0.3614053726196289
1509451810.527126,24836,0.4767930805683136
1509451826.724964,24965,0.42386460304260254
1509451897.468604,25521,0.3801672160625458
1509451924.298681,25733,0.34514763951301575
1509451965.931442,26062,0.40196529030799866
1509452002.699779,26351,0.4417358636856079
1509452015.977835,26456,0.3586316704750061
1509452075.059887,26921,0.4595561623573303
1509452089.800127,27038,0.44241833686828613
1509452092.61137,27061,0.4823313057422638
1509452105.657955,27164,0.2977028787136078
1509452166.150497,27640,0.42334967851638794
1509452176.535271,27721,0.3983088731765747
1509452255.399251,28343,0.37717539072036743
1509452284.625372,28574,0.3922968804836273
1509452316.35012,28822,0.3970804214477539
1509452333.834457,28961,0.40625473856925964
1509452368.692284,29235,0.4371795654296875
1509452388.222804,29391,0.36927348375320435
1509452398.585244,29472,0.3905144929885864
1509452407.883368,29544,0.4176865220069885
1509452446.038771,29845,0.43486541509628296
1509452464.965239,29996,0.2626335024833679
1509452466.612293,30006,0.43128329515457153
1509452487.39613,30172,0.44060543179512024
1509452496.220771,30240,0.34387046098709106
1509452500.629205,30276,0.2914349138736725
1509452505.481772,30312,0.37125760316848755
1509452522.690014,30449,0.38626551628112793
1509452523.796309,30458,0.38639360666275024
1509452544.759094,30622,0.3420952558517456
1509452574.748558,30860,0.38674497604370117
1509452611.804178,31152,0.32088935375213623
1509452618.632285,31204,0.30398088693618774
1509452620.952833,31223,0.402116060256958
1509452631.819227,31308,0.3805203437805176
1509452634.27163,31328,0.45740967988967896
1509452677.488459,31670,0.4033063054084778
1509452705.102606,31888,0.4014013409614563
1509452716.061834,31974,0.4211466312408447
1509452760.043218,32319,0.517440915107727
1509452765.20645,32361,0.4146486222743988
1509452809.030787,32705,0.4006999135017395
1509452851.877717,33044,0.38481563329696655
1509452859.318247,33101,0.34730064868927
1509452862.49847,33127,0.44339555501937866
1509452867.40233,33167,0.42472952604293823
1509452887.074358,33320,0.43747836351394653
1509452889.633367,33341,0.31751179695129395
1509452904.520279,33459,0.38446688652038574
1509452926.942156,33635,0.29857340455055237
1509452962.157726,33912,0.5105509757995605
1509452976.200063,34023,0.26058799028396606
1509453004.014413,34243,0.3477570414543152
1509453015.19918,34331,0.3747704029083252
1509453017.639967,34351,0.46210941672325134
1509453038.995042,34518,0.3450259566307068
1509453064.256456,34717,0.3641016483306885
