Wall time,Step,Value
1509481474.863005,24,0.7625000476837158
1509481478.776462,56,0.5625
1509481479.142038,59,0.45000001788139343
1509481499.293933,215,0.5
1509481523.163523,402,0.5750000476837158
1509481546.543593,588,0.612500011920929
1509481587.391482,904,0.762499988079071
1509481600.725916,1008,0.5874999761581421
1509481610.80628,1090,0.7125000357627869
1509481626.467916,1210,0.5874999761581421
1509481634.952554,1279,0.8250000476837158
1509481694.102022,1742,0.7124999761581421
1509481699.04746,1782,0.699999988079071
1509481699.415044,1785,0.6875
1509481730.31132,2025,0.7124999761581421
1509481741.332132,2111,0.7250000238418579
1509481766.861399,2312,0.7625000476837158
1509481802.400951,2594,0.637499988079071
1509481821.170672,2739,0.550000011920929
1509481837.059956,2865,0.6875
1509481838.410453,2876,0.6625000238418579
1509481876.122499,3172,0.8250000476837158
1509481889.088118,3274,0.8375000357627869
1509481894.901516,3318,0.8125
1509481895.022409,3319,0.6875
1509481933.317359,3619,0.8000000715255737
1509481948.945226,3743,0.8000000715255737
1509481949.069518,3744,0.6499999761581421
1509481950.057968,3752,0.800000011920929
1509481952.010686,3768,0.7000000476837158
1509481962.26795,3847,0.7875000238418579
1509481981.397479,3999,0.7875000238418579
1509481984.443273,4020,0.7500000596046448
1509482063.369512,4640,0.6875
1509482115.805075,5053,0.8374999761581421
1509482167.138503,5455,0.8125000596046448
1509482184.952869,5596,0.8125000596046448
1509482207.770155,5773,0.75
1509482263.0738,6205,0.8500000238418579
1509482279.239938,6333,0.7875000238418579
1509482304.064893,6527,0.6875
1509482348.082812,6875,0.7375000715255737
1509482365.383212,7009,0.7874999642372131
1509482387.174338,7183,0.6749999523162842
1509482393.248176,7229,0.8374999761581421
1509482408.465335,7349,0.7750000357627869
1509482455.734001,7719,0.7625000476837158
1509482468.547996,7820,0.75
1509482519.16009,8218,0.8374999761581421
1509482536.762691,8358,0.7750000357627869
1509482540.67561,8390,0.7749999761581421
1509482541.537857,8397,0.7999999523162842
1509482552.802625,8485,0.8000000715255737
1509482607.144004,8910,0.7125000357627869
1509482639.302822,9165,0.8500000238418579
1509482667.058515,9384,0.7375000715255737
1509482667.546989,9388,0.7250000238418579
1509482685.092357,9523,0.8000000715255737
1509482687.420856,9542,0.7500000596046448
1509482699.054384,9633,0.7625000476837158
1509482700.776112,9647,0.7625000476837158
1509482724.710889,9835,0.8625000715255737
1509482725.07871,9838,0.7750000357627869
1509482739.383086,9951,0.8125
1509482754.671268,10072,0.8500000834465027
1509482772.934322,10214,0.8125
1509482787.2327,10327,0.8250000476837158
1509482788.830514,10340,0.7875000238418579
1509482793.613833,10379,0.800000011920929
1509482816.938258,10562,0.8250000476837158
1509482820.74415,10593,0.8500000238418579
1509482832.122948,10682,0.7625000476837158
1509482848.319312,10807,0.7625000476837158
1509482852.359809,10840,0.800000011920929
1509482853.949992,10853,0.7750000953674316
1509482864.332707,10934,0.7750000357627869
1509482870.382619,10983,0.7749999761581421
1509482873.129893,11002,0.8375000357627869
1509482875.221459,11019,0.8374999761581421
1509482881.617369,11071,0.8999999761581421
1509482900.280317,11216,0.8125000596046448
1509482903.225644,11240,0.7250000238418579
1509482904.46258,11250,0.75
1509482926.431776,11422,0.8375000953674316
1509482964.473495,11721,0.8125
1509483011.325009,12092,0.8374999761581421
1509483012.867371,12101,0.8000000715255737
1509483035.523667,12282,0.8499999642372131
1509483035.646849,12283,0.7750000357627869
1509483038.780617,12305,0.7750000357627869
1509483052.081674,12410,0.8250000476837158
1509483063.010694,12499,0.7750000357627869
1509483065.071238,12512,0.8250000476837158
1509483075.504696,12597,0.800000011920929
1509483077.654703,12611,0.8125
1509483126.404679,12997,0.8125000596046448
1509483140.888733,13108,0.675000011920929
1509483149.464248,13178,0.7625000476837158
1509483166.27432,13308,0.7000000476837158
1509483167.497361,13318,0.8375000357627869
1509483210.721456,13659,0.7875000238418579
1509483223.190897,13757,0.8250000476837158
1509483243.085012,13912,0.7875000238418579
1509483273.291239,14151,0.8250000476837158
1509483287.108245,14260,0.8250000476837158
1509483296.35651,14332,0.7625000476837158
1509483315.953197,14488,0.8500000834465027
1509483316.806105,14495,0.7249999642372131
1509483318.462861,14505,0.762499988079071
1509483323.516895,14546,0.8250000476837158
1509483334.939088,14635,0.8375000953674316
1509483351.974345,14770,0.7875000238418579
1509483359.653306,14829,0.8500000238418579
1509483372.357039,14929,0.75
1509483372.845793,14933,0.8374999761581421
1509483385.093127,15029,0.800000011920929
1509483394.712124,15104,0.7875000238418579
1509483401.843858,15162,0.8000000715255737
1509483402.697371,15169,0.8250000476837158
1509483404.288922,15182,0.7250000834465027
1509483413.094521,15250,0.8625000715255737
1509483420.16106,15304,0.8875000476837158
1509483420.526571,15307,0.862500011920929
1509483444.009797,15495,0.8250000476837158
1509483445.28556,15502,0.8625000715255737
1509483462.189159,15636,0.7875000238418579
1509483465.268823,15661,0.7875000238418579
1509483486.878414,15830,0.7375000715255737
1509483493.138709,15881,0.7625000476837158
1509483520.546348,16097,0.7999999523162842
1509483536.132333,16217,0.8125000596046448
1509483578.00805,16547,0.8375000953674316
1509483589.639861,16638,0.8374999761581421
1509483609.468064,16796,0.8750000596046448
1509483617.745811,16860,0.7500000596046448
1509483691.380281,17438,0.800000011920929
1509483694.440011,17463,0.8500000238418579
1509483706.423455,17557,0.8250000476837158
1509483707.160184,17563,0.8750000596046448
1509483708.142455,17571,0.800000011920929
1509483723.259931,17690,0.8125000596046448
1509483734.510754,17778,0.862500011920929
1509483764.913804,18015,0.8125000596046448
1509483772.154552,18074,0.7625000476837158
1509483803.290773,18317,0.8250000476837158
1509483838.261889,18595,0.7749999761581421
1509483937.854585,19378,0.8625000715255737
1509483947.728521,19455,0.7750000357627869
1509483954.52437,19507,0.8125
1509483954.773471,19509,0.8750000596046448
1509483983.211321,19733,0.8125
1509483988.864615,19779,0.7750000357627869
1509483995.190279,19827,0.737500011920929
1509484002.684648,19888,0.8500000238418579
1509484004.035678,19899,0.8375000953674316
1509484020.623613,20027,0.7750000357627869
1509484058.660038,20326,0.7625000476837158
