Wall time,Step,Value
1509540136.645043,24,0.6760847568511963
1509540140.559045,56,0.7013088464736938
1509540140.928231,59,0.7015080451965332
1509540161.037818,215,0.6722420454025269
1509540185.009655,402,0.6407110691070557
1509540208.444169,588,0.6068703532218933
1509540249.385896,904,0.6075512170791626
1509540262.579449,1008,0.6204304695129395
1509540272.739266,1090,0.6202619671821594
1509540288.534578,1210,0.6093271970748901
1509540297.046705,1279,0.6279570460319519
1509540356.3822,1742,0.5369133353233337
1509540361.330377,1782,0.5634994506835938
1509540361.698317,1785,0.5883623361587524
1509540392.846001,2025,0.5924232006072998
1509540403.915851,2111,0.6123660802841187
1509540429.474584,2312,0.58611661195755
1509540465.252142,2594,0.5496963262557983
1509540484.114751,2739,0.543937087059021
1509540500.120863,2865,0.6755926609039307
1509540501.468878,2876,0.5280982851982117
1509540539.350582,3172,0.5239708423614502
1509540552.355119,3274,0.5485897660255432
1509540558.326394,3318,0.5925180912017822
1509540558.448743,3319,0.5490745306015015
1509540596.806779,3619,0.49477362632751465
1509540612.556466,3743,0.648631751537323
1509540612.679276,3744,0.584991455078125
1509540613.65904,3752,0.6015907526016235
1509540615.622222,3768,0.5305236577987671
1509540625.903375,3847,0.5445958375930786
1509540645.101648,3999,0.5216217041015625
1509540648.108025,4020,0.5216101408004761
1509540727.380216,4640,0.506382942199707
1509540780.09576,5053,0.6070623993873596
1509540831.518114,5455,0.5054018497467041
1509540849.382813,5596,0.5930063724517822
1509540872.07546,5773,0.5441718101501465
1509540927.847014,6205,0.47173792123794556
1509540944.044026,6333,0.4199751019477844
1509540968.842644,6527,0.40033411979675293
1509541013.114407,6875,0.4993308484554291
1509541030.484739,7009,0.5111260414123535
1509541052.412543,7183,0.4347396194934845
1509541058.514391,7229,0.5161952972412109
1509541073.818496,7349,0.46734148263931274
1509541121.095752,7719,0.4856443703174591
1509541133.943118,7820,0.41667452454566956
1509541184.924673,8218,0.42222052812576294
1509541202.61479,8358,0.4472465217113495
1509541206.577818,8390,0.4620051681995392
1509541207.443571,8397,0.4600882828235626
1509541218.86572,8485,0.4826050400733948
1509541273.514999,8910,0.46028149127960205
1509541305.847395,9165,0.43369531631469727
1509541333.652128,9384,0.5131034851074219
1509541334.142901,9388,0.45094144344329834
1509541351.738912,9523,0.5326610207557678
1509541354.087962,9542,0.44913002848625183
1509541365.70199,9633,0.611021101474762
1509541367.434334,9647,0.4745834767818451
1509541391.51627,9835,0.4805185794830322
1509541391.887893,9838,0.4502013921737671
1509541406.226165,9951,0.5217064023017883
1509541421.542917,10072,0.4872320294380188
1509541439.896798,10214,0.42198944091796875
1509541454.332888,10327,0.4628536105155945
1509541455.945266,10340,0.5677576661109924
1509541460.764391,10379,0.4475244879722595
1509541484.211945,10562,0.3731546700000763
1509541488.028721,10593,0.508652925491333
1509541499.449771,10682,0.4726610481739044
1509541515.693074,10807,0.4873160421848297
1509541519.763377,10840,0.41145414113998413
1509541521.363365,10853,0.5165544748306274
1509541531.800861,10934,0.597441554069519
1509541537.843073,10983,0.5024154186248779
1509541540.724302,11002,0.5028585195541382
1509541542.835811,11019,0.44667500257492065
1509541549.226481,11071,0.48784172534942627
1509541568.135769,11216,0.5428211092948914
1509541571.098667,11240,0.39443469047546387
1509541572.326128,11250,0.5159403085708618
1509541594.386776,11422,0.4171426296234131
1509541632.530728,11721,0.458105206489563
1509541679.768887,12092,0.530852198600769
1509541681.295479,12101,0.5805345773696899
1509541704.033414,12282,0.49866020679473877
1509541704.155358,12283,0.4385370910167694
1509541707.290234,12305,0.5205165147781372
1509541720.590978,12410,0.40595048666000366
1509541731.527467,12499,0.37806326150894165
1509541733.563993,12512,0.49750834703445435
1509541744.027753,12597,0.47703105211257935
1509541746.171784,12611,0.43560028076171875
1509541794.954914,12997,0.4305839240550995
1509541809.446573,13108,0.511147677898407
1509541818.055938,13178,0.4338182806968689
1509541834.921953,13308,0.43565303087234497
1509541836.156614,13318,0.511555016040802
1509541879.524953,13659,0.4934832453727722
1509541891.966879,13757,0.43451961874961853
1509541911.948454,13912,0.4746434688568115
1509541942.238669,14151,0.48311588168144226
1509541956.047819,14260,0.4032594561576843
1509541965.328753,14332,0.49788177013397217
1509541984.975023,14488,0.4235825538635254
1509541985.841676,14495,0.37866559624671936
1509541987.5002,14505,0.37998777627944946
1509541992.531603,14546,0.4853082299232483
1509542003.912351,14635,0.47945189476013184
1509542020.921627,14770,0.3803868293762207
1509542028.653303,14829,0.5060079097747803
1509542041.369396,14929,0.5116233825683594
1509542041.863875,14933,0.5427179336547852
1509542054.15551,15029,0.3901109993457794
1509542063.776925,15104,0.4679066240787506
1509542070.918528,15162,0.48083817958831787
1509542071.77454,15169,0.45432227849960327
1509542073.37977,15182,0.47503966093063354
1509542082.147551,15250,0.402469664812088
1509542089.19973,15304,0.4168086051940918
1509542089.567098,15307,0.4060463309288025
1509542113.145276,15495,0.45193150639533997
1509542114.429819,15502,0.4544530510902405
1509542131.319373,15636,0.4742923378944397
1509542134.396017,15661,0.48853033781051636
1509542156.045675,15830,0.6044329404830933
1509542162.329126,15881,0.5136240124702454
1509542189.887305,16097,0.4536585211753845
1509542205.497217,16217,0.46172958612442017
1509542247.483351,16547,0.3542627692222595
1509542259.067068,16638,0.43650272488594055
1509542278.930972,16796,0.4718484580516815
1509542287.252514,16860,0.42279866337776184
1509542360.877395,17438,0.5413724184036255
1509542363.95723,17463,0.38097214698791504
1509542376.048963,17557,0.4782875180244446
1509542376.784475,17563,0.37743374705314636
1509542377.778509,17571,0.48917126655578613
1509542392.865442,17690,0.5671687722206116
1509542404.105189,17778,0.4545478820800781
1509542434.617982,18015,0.4094444513320923
1509542441.880612,18074,0.47801220417022705
1509542473.048027,18317,0.44997915625572205
1509542508.098442,18595,0.44900181889533997
1509542607.875344,19378,0.4083547294139862
1509542617.805314,19455,0.48247742652893066
1509542624.640836,19507,0.392665296792984
1509542624.888288,19509,0.4579765200614929
1509542653.35149,19733,0.5304627418518066
1509542659.00779,19779,0.442790687084198
1509542665.324692,19827,0.4366695284843445
1509542672.813291,19888,0.4688347280025482
1509542674.165761,19899,0.4941045641899109
1509542690.831031,20027,0.45799949765205383
1509542728.992781,20326,0.3977467715740204
1509542762.58691,20592,0.4870663285255432
1509542772.862997,20672,0.43481943011283875
1509542787.211466,20785,0.3953138589859009
1509542820.236149,21043,0.46293526887893677
1509542851.730323,21292,0.43233686685562134
1509542898.567209,21658,0.4097999036312103
1509542952.139199,22078,0.4715248644351959
1509542993.644445,22402,0.43537962436676025
1509542995.374227,22416,0.4386482536792755
1509542996.610053,22426,0.4959298074245453
1509543011.560499,22544,0.40205317735671997
1509543012.664779,22553,0.4679495096206665
1509543031.558594,22700,0.5620315074920654
1509543035.995138,22736,0.510250449180603
1509543040.412634,22772,0.4063224792480469
1509543062.579578,22945,0.5129593014717102
1509543140.410711,23556,0.3950005769729614
1509543155.079156,23672,0.36927154660224915
1509543193.022173,23970,0.3536244034767151
1509543220.48264,24186,0.4292164146900177
1509543230.63467,24265,0.3232203722000122
1509543265.084376,24535,0.3362171947956085
1509543269.761337,24573,0.3515820801258087
1509543271.358405,24586,0.479751855134964
1509543303.416373,24836,0.32169538736343384
1509543319.655073,24965,0.503613293170929
1509543390.485022,25521,0.3252550959587097
1509543417.263794,25733,0.4099094867706299
1509543458.964375,26062,0.410883367061615
1509543495.63546,26351,0.4965486526489258
1509543508.959265,26456,0.4422781467437744
1509543568.007027,26921,0.4461866617202759
1509543582.76282,27038,0.4361570477485657
1509543585.579354,27061,0.4779680371284485
1509543598.659154,27164,0.32601630687713623
1509543659.032398,27640,0.3646141290664673
1509543669.382723,27721,0.3765999674797058
1509543748.046514,28343,0.4751226305961609
1509543777.153794,28574,0.5829601883888245
1509543808.755891,28822,0.47196781635284424
1509543826.158658,28961,0.3845653235912323
1509543860.941226,29235,0.39179325103759766
1509543880.483395,29391,0.3885325491428375
1509543890.80069,29472,0.37202587723731995
1509543900.024489,29544,0.5569179058074951
1509543938.025159,29845,0.34323111176490784
1509543956.907093,29996,0.4249730110168457
1509543958.548473,30006,0.39949607849121094
1509543979.260682,30172,0.3718377649784088
1509543988.019913,30240,0.41261714696884155
1509543992.4059,30276,0.4883667826652527
1509543997.25533,30312,0.5078835487365723
1509544014.408657,30449,0.3807618021965027
1509544015.498227,30458,0.44840580224990845
1509544036.376846,30622,0.41748368740081787
1509544066.3247,30860,0.359149307012558
1509544103.28589,31152,0.4255295693874359
1509544110.073354,31204,0.3989928066730499
1509544112.39036,31223,0.32177019119262695
