Wall time,Step,Value
1509540136.645043,24,0.574999988079071
1509540140.559045,56,0.4375
1509540140.928231,59,0.4375
1509540161.037818,215,0.574999988079071
1509540185.009655,402,0.6625000238418579
1509540208.444169,588,0.6749999523162842
1509540249.385896,904,0.625
1509540262.579449,1008,0.612500011920929
1509540272.739266,1090,0.625
1509540288.534578,1210,0.675000011920929
1509540297.046705,1279,0.6499999761581421
1509540356.3822,1742,0.7625000476837158
1509540361.330377,1782,0.7250000238418579
1509540361.698317,1785,0.7125000357627869
1509540392.846001,2025,0.7125000357627869
1509540403.915851,2111,0.6750000715255737
1509540429.474584,2312,0.675000011920929
1509540465.252142,2594,0.7500000596046448
1509540484.114751,2739,0.6875
1509540500.120863,2865,0.6250000596046448
1509540501.468878,2876,0.7625000476837158
1509540539.350582,3172,0.7500000596046448
1509540552.355119,3274,0.6375000476837158
1509540558.326394,3318,0.675000011920929
1509540558.448743,3319,0.7125000953674316
1509540596.806779,3619,0.7625000476837158
1509540612.556466,3743,0.637499988079071
1509540612.679276,3744,0.6875
1509540613.65904,3752,0.6499999761581421
1509540615.622222,3768,0.737500011920929
1509540625.903375,3847,0.7625000476837158
1509540645.101648,3999,0.6875000596046448
1509540648.108025,4020,0.7500000596046448
1509540727.380216,4640,0.7125000357627869
1509540780.09576,5053,0.6875
1509540831.518114,5455,0.7250000238418579
1509540849.382813,5596,0.6750000715255737
1509540872.07546,5773,0.6875
1509540927.847014,6205,0.7750000357627869
1509540944.044026,6333,0.8125000596046448
1509540968.842644,6527,0.8750000596046448
1509541013.114407,6875,0.699999988079071
1509541030.484739,7009,0.7125000357627869
1509541052.412543,7183,0.8000000715255737
1509541058.514391,7229,0.7375000715255737
1509541073.818496,7349,0.75
1509541121.095752,7719,0.7750000357627869
1509541133.943118,7820,0.8125
1509541184.924673,8218,0.8125000596046448
1509541202.61479,8358,0.7749999761581421
1509541206.577818,8390,0.8250000476837158
1509541207.443571,8397,0.7750000357627869
1509541218.86572,8485,0.7625000476837158
1509541273.514999,8910,0.7750000357627869
1509541305.847395,9165,0.8125
1509541333.652128,9384,0.7374999523162842
1509541334.142901,9388,0.7999999523162842
1509541351.738912,9523,0.7000000476837158
1509541354.087962,9542,0.7375000715255737
1509541365.70199,9633,0.75
1509541367.434334,9647,0.7250000238418579
1509541391.51627,9835,0.8000000715255737
1509541391.887893,9838,0.7750000357627869
1509541406.226165,9951,0.7625000476837158
1509541421.542917,10072,0.7375000715255737
1509541439.896798,10214,0.8000000715255737
1509541454.332888,10327,0.7625000476837158
1509541455.945266,10340,0.7000000476837158
1509541460.764391,10379,0.800000011920929
1509541484.211945,10562,0.8750000596046448
1509541488.028721,10593,0.7250000238418579
1509541499.449771,10682,0.7625000476837158
1509541515.693074,10807,0.7625000476837158
1509541519.763377,10840,0.8250000476837158
1509541521.363365,10853,0.7875000238418579
1509541531.800861,10934,0.699999988079071
1509541537.843073,10983,0.7625000476837158
1509541540.724302,11002,0.7750000357627869
1509541542.835811,11019,0.8000000715255737
1509541549.226481,11071,0.7750000357627869
1509541568.135769,11216,0.7125000357627869
1509541571.098667,11240,0.8375000357627869
1509541572.326128,11250,0.7625000476837158
1509541594.386776,11422,0.8375000357627869
1509541632.530728,11721,0.7500000596046448
1509541679.768887,12092,0.7625000476837158
1509541681.295479,12101,0.75
1509541704.033414,12282,0.7625000476837158
1509541704.155358,12283,0.8250000476837158
1509541707.290234,12305,0.7125000357627869
1509541720.590978,12410,0.7750000357627869
1509541731.527467,12499,0.7375000715255737
1509541733.563993,12512,0.7500000596046448
1509541744.027753,12597,0.7750000357627869
1509541746.171784,12611,0.8125000596046448
1509541794.954914,12997,0.7875000238418579
1509541809.446573,13108,0.7250000238418579
1509541818.055938,13178,0.8375000357627869
1509541834.921953,13308,0.7875000238418579
1509541836.156614,13318,0.7625000476837158
1509541879.524953,13659,0.8250000476837158
1509541891.966879,13757,0.7750000953674316
1509541911.948454,13912,0.7875000238418579
1509541942.238669,14151,0.7625000476837158
1509541956.047819,14260,0.8625000715255737
1509541965.328753,14332,0.7500000596046448
1509541984.975023,14488,0.8125000596046448
1509541985.841676,14495,0.8250000476837158
1509541987.5002,14505,0.824999988079071
1509541992.531603,14546,0.75
1509542003.912351,14635,0.7625000476837158
1509542020.921627,14770,0.800000011920929
1509542028.653303,14829,0.762499988079071
1509542041.369396,14929,0.737500011920929
1509542041.863875,14933,0.737500011920929
1509542054.15551,15029,0.8125000596046448
1509542063.776925,15104,0.7000000476837158
1509542070.918528,15162,0.762499988079071
1509542071.77454,15169,0.7124999761581421
1509542073.37977,15182,0.7625000476837158
1509542082.147551,15250,0.8125
1509542089.19973,15304,0.7625000476837158
1509542089.567098,15307,0.8374999761581421
1509542113.145276,15495,0.7625000476837158
1509542114.429819,15502,0.7500000596046448
1509542131.319373,15636,0.737500011920929
1509542134.396017,15661,0.8000000715255737
1509542156.045675,15830,0.7250000238418579
1509542162.329126,15881,0.800000011920929
1509542189.887305,16097,0.7749999761581421
1509542205.497217,16217,0.7750000357627869
1509542247.483351,16547,0.8250000476837158
1509542259.067068,16638,0.7625000476837158
1509542278.930972,16796,0.800000011920929
1509542287.252514,16860,0.8125
1509542360.877395,17438,0.7250000238418579
1509542363.95723,17463,0.8375000357627869
1509542376.048963,17557,0.8000000715255737
1509542376.784475,17563,0.824999988079071
1509542377.778509,17571,0.737500011920929
1509542392.865442,17690,0.7125000357627869
1509542404.105189,17778,0.7875000238418579
1509542434.617982,18015,0.8125
1509542441.880612,18074,0.7749999761581421
1509542473.048027,18317,0.737500011920929
1509542508.098442,18595,0.7750000357627869
1509542607.875344,19378,0.8125
1509542617.805314,19455,0.75
1509542624.640836,19507,0.8250000476837158
1509542624.888288,19509,0.8000000715255737
1509542653.35149,19733,0.7625000476837158
1509542659.00779,19779,0.7750000953674316
1509542665.324692,19827,0.7750000357627869
1509542672.813291,19888,0.75
1509542674.165761,19899,0.8000000715255737
1509542690.831031,20027,0.8125000596046448
1509542728.992781,20326,0.8375000953674316
1509542762.58691,20592,0.7500000596046448
1509542772.862997,20672,0.75
1509542787.211466,20785,0.8375000357627869
1509542820.236149,21043,0.7250000238418579
1509542851.730323,21292,0.8125000596046448
1509542898.567209,21658,0.8374999761581421
1509542952.139199,22078,0.7999999523162842
1509542993.644445,22402,0.7875000238418579
1509542995.374227,22416,0.8125
1509542996.610053,22426,0.75
1509543011.560499,22544,0.800000011920929
1509543012.664779,22553,0.800000011920929
1509543031.558594,22700,0.737500011920929
1509543035.995138,22736,0.7625000476837158
1509543040.412634,22772,0.8000000715255737
1509543062.579578,22945,0.7500000596046448
1509543140.410711,23556,0.7750000357627869
1509543155.079156,23672,0.8375000357627869
1509543193.022173,23970,0.8375000357627869
1509543220.48264,24186,0.7875000834465027
1509543230.63467,24265,0.8500000238418579
1509543265.084376,24535,0.8750000596046448
1509543269.761337,24573,0.875
1509543271.358405,24586,0.7625000476837158
1509543303.416373,24836,0.8250000476837158
1509543319.655073,24965,0.762499988079071
1509543390.485022,25521,0.875
1509543417.263794,25733,0.8000000715255737
1509543458.964375,26062,0.7875000238418579
1509543495.63546,26351,0.7125000357627869
1509543508.959265,26456,0.800000011920929
1509543568.007027,26921,0.7625000476837158
1509543582.76282,27038,0.7875000238418579
1509543585.579354,27061,0.75
1509543598.659154,27164,0.8374999761581421
1509543659.032398,27640,0.8875000476837158
1509543669.382723,27721,0.8625000715255737
1509543748.046514,28343,0.7749999761581421
1509543777.153794,28574,0.7124999761581421
1509543808.755891,28822,0.8250000476837158
1509543826.158658,28961,0.8250000476837158
1509543860.941226,29235,0.8250000476837158
1509543880.483395,29391,0.7874999642372131
1509543890.80069,29472,0.824999988079071
1509543900.024489,29544,0.7625000476837158
1509543938.025159,29845,0.875
1509543956.907093,29996,0.7750000357627869
1509543958.548473,30006,0.8500000238418579
1509543979.260682,30172,0.8000000715255737
1509543988.019913,30240,0.8000000715255737
1509543992.4059,30276,0.824999988079071
1509543997.25533,30312,0.7875000238418579
1509544014.408657,30449,0.8250000476837158
1509544015.498227,30458,0.7875000238418579
1509544036.376846,30622,0.8250000476837158
1509544066.3247,30860,0.8375000357627869
1509544103.28589,31152,0.8125000596046448
1509544110.073354,31204,0.8125
1509544112.39036,31223,0.8875000476837158
1509544123.243694,31308,0.8500000238418579
1509544125.693512,31328,0.7500000596046448
1509544168.737779,31670,0.8000000715255737
1509544196.177034,31888,0.75
1509544207.100821,31974,0.8250000476837158
1509544251.064749,32319,0.7750000357627869
1509544256.179352,32361,0.8375000953674316
1509544299.885086,32705,0.8375000953674316
1509544342.594006,33044,0.862500011920929
1509544349.983951,33101,0.8750000596046448
1509544353.164702,33127,0.862500011920929
1509544358.061851,33167,0.9125000238418579
1509544377.580005,33320,0.8500000834465027
1509544380.147519,33341,0.699999988079071
1509544395.027228,33459,0.8250000476837158
1509544417.383952,33635,0.8375000357627869
1509544452.514685,33912,0.862500011920929
1509544466.495747,34023,0.8625000715255737
1509544494.25015,34243,0.9000000357627869
1509544505.424111,34331,0.8125000596046448
1509544507.867465,34351,0.8375000357627869
1509544529.131138,34518,0.8375000953674316
1509544554.397327,34717,0.862500011920929
1509544610.619272,35163,0.7875000238418579
1509544616.412959,35207,0.8250000476837158
1509544626.918338,35293,0.8375000357627869
1509544629.398798,35310,0.8250000476837158
1509544634.648658,35353,0.7875000238418579
1509544636.468291,35368,0.8250000476837158
1509544642.667492,35415,0.8500000238418579
1509544669.754614,35630,0.8875000476837158
1509544672.704602,35654,0.8375000357627869
1509544674.545891,35669,0.8625000715255737
1509544707.325382,35927,0.8625000715255737
1509544735.67078,36152,0.8999999761581421
1509544736.526814,36159,0.9125000238418579
1509544761.533035,36357,0.8125
1509544762.144874,36362,0.875
1509544766.537997,36398,0.7875000238418579
1509544785.660352,36547,0.8000000715255737
1509544811.035425,36748,0.8750000596046448
1509544817.053323,36797,0.925000011920929
1509544834.885043,36936,0.8500000238418579
1509544844.491859,37011,0.7625000476837158
1509544865.404749,37179,0.7749999761581421
1509544870.576384,37218,0.9000000357627869
1509544941.569421,37781,0.9125000238418579
1509544949.332164,37841,0.9000000357627869
1509544978.513599,38073,0.824999988079071
1509544985.291268,38125,0.8750000596046448
1509545009.860932,38319,0.8750000596046448
1509545040.372264,38562,0.8375000357627869
1509545043.663846,38589,0.8250000476837158
1509545075.389183,38838,0.8500000238418579
1509545132.360003,39290,0.9000000357627869
1509545136.951366,39324,0.8625000715255737
1509545142.940115,39373,0.925000011920929
1509545153.520013,39456,0.925000011920929
1509545155.726953,39474,0.7875000238418579
1509545164.849394,39545,0.6875
1509545175.169309,39626,0.8374999761581421
1509545195.784029,39791,0.8125
1509545196.148402,39794,0.9125000238418579
1509545208.079586,39888,0.8374999761581421
1509545208.200501,39889,0.8625000715255737
1509545245.174616,40181,0.8374999761581421
1509545263.245752,40322,0.8750000596046448
1509545264.358716,40331,0.737500011920929
1509545303.859537,40644,0.7875000238418579
1509545325.392954,40813,0.9000000357627869
1509545329.049876,40843,0.8374999761581421
1509545348.301836,40997,0.8500000834465027
1509545349.325959,41002,0.875
1509545354.480937,41044,0.8750000596046448
1509545388.124917,41309,0.8750000596046448
1509545399.811542,41401,0.9125000238418579
1509545414.773178,41520,0.9125000238418579
1509545425.598965,41605,0.7875000238418579
1509545481.720759,42050,0.8500000238418579
1509545516.884323,42327,0.8500000238418579
1509545534.294174,42466,0.9125000238418579
1509545542.790362,42532,0.8125000596046448
1509545557.164395,42646,0.7750000953674316
1509545602.683807,43004,0.8875000476837158
